hx, hy
-0.02, 0.70
-0.02, 0.70
-0.02, 0.70
-0.02, 0.70
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.05, 0.68
-0.05, 0.68
-0.05, 0.68
-0.05, 0.68
-0.05, 0.68
-0.05, 0.68
-0.06, 0.68
-0.06, 0.68
-0.06, 0.68
-0.06, 0.68
-0.06, 0.68
-0.06, 0.68
-0.07, 0.67
-0.07, 0.67
-0.07, 0.67
-0.07, 0.67
-0.07, 0.67
-0.07, 0.67
-0.08, 0.67
-0.08, 0.67
-0.08, 0.67
-0.08, 0.67
-0.08, 0.67
-0.08, 0.67
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.66
-0.09, 0.65
-0.09, 0.65
-0.09, 0.65
-0.09, 0.65
-0.09, 0.65
-0.09, 0.65
-0.09, 0.64
-0.09, 0.64
-0.09, 0.64
-0.09, 0.64
-0.09, 0.64
-0.09, 0.64
-0.10, 0.63
-0.10, 0.63
-0.10, 0.63
-0.10, 0.63
-0.10, 0.63
-0.10, 0.63
-0.11, 0.61
-0.11, 0.61
-0.11, 0.61
-0.11, 0.61
-0.11, 0.61
-0.11, 0.61
-0.11, 0.60
-0.11, 0.60
-0.11, 0.60
-0.11, 0.60
-0.11, 0.60
-0.11, 0.60
-0.11, 0.59
-0.11, 0.59
-0.11, 0.59
-0.11, 0.59
-0.11, 0.59
-0.11, 0.59
-0.11, 0.58
-0.11, 0.58
-0.11, 0.58
-0.11, 0.58
-0.11, 0.58
-0.11, 0.58
-0.12, 0.57
-0.12, 0.57
-0.12, 0.57
-0.12, 0.57
-0.12, 0.57
-0.12, 0.57
-0.12, 0.55
-0.12, 0.55
-0.12, 0.55
-0.12, 0.55
-0.12, 0.55
-0.12, 0.55
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.52
-0.11, 0.52
-0.11, 0.52
-0.11, 0.52
-0.11, 0.52
-0.11, 0.52
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.10, 0.51
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.09, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.48
-0.07, 0.48
-0.07, 0.48
-0.07, 0.48
-0.07, 0.48
-0.07, 0.48
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.46
-0.06, 0.46
-0.06, 0.46
-0.06, 0.46
-0.06, 0.46
-0.06, 0.46
-0.05, 0.47
-0.05, 0.47
-0.05, 0.47
-0.05, 0.47
-0.05, 0.47
-0.05, 0.47
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.45
0.09, 0.45
0.09, 0.45
0.09, 0.45
0.09, 0.45
0.09, 0.45
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.08, 0.44
0.07, 0.45
0.07, 0.45
0.07, 0.45
0.07, 0.45
0.07, 0.45
0.07, 0.45
0.07, 0.45
0.09, 0.46
0.09, 0.46
0.09, 0.46
0.09, 0.46
0.09, 0.46
0.09, 0.46
0.11, 0.47
0.11, 0.47
0.11, 0.47
0.11, 0.47
0.11, 0.47
0.11, 0.47
0.11, 0.47
0.13, 0.47
0.13, 0.47
0.13, 0.47
0.13, 0.47
0.13, 0.47
0.13, 0.47
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.13, 0.49
0.13, 0.49
0.13, 0.49
0.13, 0.49
0.13, 0.49
0.13, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.49
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.14, 0.48
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.15, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.49
0.16, 0.50
0.16, 0.50
0.16, 0.50
0.16, 0.50
0.16, 0.50
0.16, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.50
0.17, 0.51
0.17, 0.51
0.17, 0.51
0.17, 0.51
0.17, 0.51
0.17, 0.51
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.54
0.18, 0.54
0.18, 0.54
0.18, 0.54
0.18, 0.54
0.18, 0.54
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.19, 0.56
0.19, 0.56
0.19, 0.56
0.19, 0.56
0.19, 0.56
0.19, 0.56
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.60
0.18, 0.60
0.18, 0.60
0.18, 0.60
0.18, 0.60
0.18, 0.60
0.18, 0.60
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.17, 0.63
0.17, 0.63
0.17, 0.63
0.17, 0.63
0.17, 0.63
0.17, 0.63
0.17, 0.63
0.16, 0.64
0.16, 0.64
0.16, 0.64
0.16, 0.64
0.16, 0.64
0.16, 0.64
0.15, 0.66
0.15, 0.66
0.15, 0.66
0.15, 0.66
0.15, 0.66
0.15, 0.66
0.15, 0.66
0.14, 0.67
0.14, 0.67
0.14, 0.67
0.14, 0.67
0.14, 0.67
0.14, 0.67
0.13, 0.67
0.13, 0.67
0.13, 0.67
0.13, 0.67
0.13, 0.67
0.13, 0.67
0.12, 0.68
0.12, 0.68
0.12, 0.68
0.12, 0.68
0.12, 0.68
0.12, 0.68
0.12, 0.68
0.09, 0.69
0.09, 0.69
0.09, 0.69
0.09, 0.69
0.09, 0.69
0.09, 0.69
0.06, 0.70
0.06, 0.70
0.06, 0.70
0.06, 0.70
0.06, 0.70
0.06, 0.70
0.06, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.03, 0.70
0.03, 0.70
0.03, 0.70
0.03, 0.70
0.03, 0.70
0.03, 0.70
0.03, 0.70
0.01, 0.70
0.01, 0.70
0.01, 0.70
0.01, 0.70
0.01, 0.70
0.01, 0.70
-0.01, 0.70
-0.01, 0.70
-0.01, 0.70
-0.01, 0.70
-0.01, 0.70
-0.01, 0.70
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.05, 0.67
-0.05, 0.67
-0.05, 0.67
-0.05, 0.67
-0.05, 0.67
-0.05, 0.67
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.09, 0.63
-0.09, 0.63
-0.09, 0.63
-0.09, 0.63
-0.09, 0.63
-0.09, 0.63
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.11, 0.57
-0.11, 0.57
-0.11, 0.57
-0.11, 0.57
-0.11, 0.57
-0.11, 0.57
-0.09, 0.58
-0.09, 0.58
-0.09, 0.58
-0.09, 0.58
-0.09, 0.58
-0.09, 0.58
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.60
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.61
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.09, 0.62
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.63
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.08, 0.64
-0.10, 0.64
-0.10, 0.64
-0.10, 0.64
-0.10, 0.64
-0.10, 0.64
-0.10, 0.64
-0.10, 0.65
-0.10, 0.65
-0.10, 0.65
-0.10, 0.65
-0.10, 0.65
-0.10, 0.65
-0.08, 0.65
-0.08, 0.65
-0.08, 0.65
-0.08, 0.65
-0.08, 0.65
-0.08, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.07, 0.65
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.66
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.06, 0.67
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.68
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.04, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.03, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.02, 0.69
-0.00, 0.70
-0.00, 0.70
-0.00, 0.70
-0.00, 0.70
-0.00, 0.70
-0.00, 0.70
0.02, 0.70
0.02, 0.70
0.02, 0.70
0.02, 0.70
0.02, 0.70
0.02, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.70
0.04, 0.72
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.06, 0.71
0.07, 0.70
0.07, 0.70
0.07, 0.70
0.07, 0.70
0.07, 0.70
0.07, 0.70
0.09, 0.70
0.09, 0.70
0.09, 0.70
0.09, 0.70
0.09, 0.70
0.09, 0.70
0.09, 0.70
0.12, 0.69
0.12, 0.69
0.12, 0.69
0.12, 0.69
0.12, 0.69
0.12, 0.69
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.13, 0.68
0.11, 0.68
0.11, 0.68
0.11, 0.68
0.11, 0.68
0.11, 0.68
0.11, 0.68
0.11, 0.68
0.12, 0.67
0.12, 0.67
0.12, 0.67
0.12, 0.67
0.12, 0.67
0.12, 0.67
0.13, 0.66
0.13, 0.66
0.13, 0.66
0.13, 0.66
0.13, 0.66
0.13, 0.66
0.13, 0.66
0.15, 0.65
0.15, 0.65
0.15, 0.65
0.15, 0.65
0.15, 0.65
0.15, 0.65
0.17, 0.64
0.17, 0.64
0.17, 0.64
0.17, 0.64
0.17, 0.64
0.17, 0.64
0.17, 0.64
0.18, 0.63
0.18, 0.63
0.18, 0.63
0.18, 0.63
0.18, 0.63
0.18, 0.63
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.61
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.59
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.58
0.18, 0.56
0.18, 0.56
0.18, 0.56
0.18, 0.56
0.18, 0.56
0.18, 0.56
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.55
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.18, 0.53
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.17, 0.52
0.16, 0.51
0.16, 0.51
0.16, 0.51
0.16, 0.51
0.16, 0.51
0.16, 0.51
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.48
0.15, 0.47
0.14, 0.47
0.14, 0.47
0.14, 0.47
0.14, 0.47
0.14, 0.47
0.14, 0.47
0.13, 0.46
0.13, 0.46
0.13, 0.46
0.13, 0.46
0.13, 0.46
0.13, 0.46
0.11, 0.45
0.11, 0.45
0.11, 0.45
0.11, 0.45
0.11, 0.45
0.11, 0.45
0.11, 0.45
0.10, 0.45
0.10, 0.45
0.10, 0.45
0.10, 0.45
0.10, 0.45
0.10, 0.45
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.09, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.07, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.06, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
0.01, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.02, 0.45
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.04, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.06, 0.48
-0.06, 0.48
-0.06, 0.48
-0.06, 0.48
-0.06, 0.48
-0.06, 0.48
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.08, 0.50
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.53
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.54
-0.11, 0.55
-0.11, 0.55
-0.11, 0.55
-0.11, 0.55
-0.11, 0.55
-0.11, 0.55
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.59
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.58
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.57
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.56
-0.10, 0.54
-0.10, 0.54
-0.10, 0.54
-0.10, 0.54
-0.10, 0.54
-0.10, 0.54
-0.10, 0.52
-0.10, 0.52
-0.10, 0.52
-0.10, 0.52
-0.10, 0.52
-0.10, 0.52
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.09, 0.51
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.07, 0.49
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.06, 0.47
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.05, 0.46
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.03, 0.45
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.01, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
-0.00, 0.44
0.01, 0.43
0.01, 0.43
0.01, 0.43
0.01, 0.43
0.01, 0.43
0.01, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.02, 0.43
0.03, 0.43
0.03, 0.43
0.03, 0.43
0.03, 0.43
0.03, 0.43
0.03, 0.43
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.03, 0.44
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.04, 0.44
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.04, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.44
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
0.05, 0.43
